[-1440.0, 0.0, -60, -58, -46, -53, -67, -44]
[-1440.0, 0.0, -60, -58, -43, -53, -68, -45]
[-1440.0, 0.0, -60, -58, -42, -52, -68, -44]
[-1440.0, 0.0, -60, -58, -43, -53, -67, -44]
[-1440.0, 0.0, -60, -58, -42, -53, -66, -45]
[-1440.0, 0.0, -61, -58, -43, -52, -67, -44]
[-1440.0, 0.0, -60, -58, -43, -52, -66, -46]
[-1440.0, 0.0, -60, -58, -43, -53, -67, -45]
[-1440.0, 0.0, -60, -58, -42, -53, -67, -44]
[-1440.0, 0.0, -59, -48, -42, -60, -66, -58]
[-1440.0, 0.0, -61, -48, -40, -59, -67, -60]
[-1440.0, 0.0, -60, -44, -39, -61, -71, -53]
[-1440.0, 0.0, -59, -46, -40, -60, -69, -60]
[-1440.0, 0.0, -60, -48, -42, -64, -62, -66]
[-1440.0, 0.0, -66, -49, -41, -59, -65, -58]
[-1440.0, 0.0, -65, -47, -40, -58, -66, -56]
[-1440.0, 0.0, -65, -47, -42, -61, -65, -61]
[-1440.0, 0.0, -65, -48, -42, -63, -62, -62]
[-1440.0, 0.0, -63, -46, -42, -62, -63, -64]
[-1440.0, 0.0, -61, -46, -41, -62, -65, -66]
[-1440.0, 0.0, -60, -46, -42, -63, -64, -66]
[-1440.0, 0.0, -59, -45, -40, -61, -65, -66]
[-1440.0, 0.0, -59, -45, -39, -60, -62, -67]
[-1440.0, 0.0, -58, -47, -41, -60, -61, -70]
[-1440.0, 0.0, -59, -46, -42, -61, -66, -62]
[-1440.0, 0.0, -59, -47, -40, -60, -68, -61]
[-1440.0, 0.0, -59, -46, -40, -60, -67, -60]
[-1440.0, 0.0, -56, -46, -42, -61, -65, -61]
[-1440.0, 0.0, -58, -46, -41, -60, -67, -63]
[-1440.0, 0.0, -59, -47, -40, -60, -66, -65]
[-1440.0, 0.0, -58, -49, -40, -61, -67, -63]
[-1440.0, 0.0, -59, -48, -41, -62, -65, -68]
[-1440.0, 0.0, -59, -49, -41, -63, -65, -65]
[-1440.0, 0.0, -59, -48, -40, -62, -65, -65]
[-1560.0, 0.0, -70, -54, -48, -67, -63, -57]
[-1560.0, 0.0, -70, -54, -49, -67, -65, -58]
[-1560.0, 0.0, -69, -54, -50, -67, -66, -59]
[-1560.0, 0.0, -67, -51, -53, -67, -68, -67]
[-1560.0, 0.0, -68, -53, -55, -64, -72, -59]
[-1560.0, 0.0, -71, -57, -50, -65, -69, -63]
[-1560.0, 0.0, -69, -58, -51, -63, -70, -56]
[-1560.0, 0.0, -71, -56, -51, -67, -66, -59]
[-1560.0, 0.0, -70, -56, -50, -67, -65, -58]
[-1560.0, 0.0, -70, -56, -51, -64, -65, -58]
[-1560.0, 0.0, -69, -55, -51, -66, -64, -57]
[-1560.0, 0.0, -69, -54, -52, -65, -64, -57]
[-1560.0, 0.0, -67, -54, -52, -64, -67, -58]
[-1560.0, 0.0, -67, -54, -52, -64, -67, -59]
[-1560.0, 0.0, -67, -54, -53, -65, -67, -59]
[-1560.0, 0.0, -69, -53, -55, -64, -68, -59]
[-1560.0, 0.0, -70, -54, -55, -64, -67, -58]
[-1560.0, 0.0, -70, -55, -55, -63, -67, -58]
[-1560.0, 0.0, -68, -55, -54, -64, -69, -58]
[-1560.0, 0.0, -70, -55, -55, -64, -68, -58]
[-1560.0, 0.0, -70, -55, -55, -63, -68, -62]
[-1560.0, 0.0, -70, -54, -55, -65, -67, -59]
[-1560.0, 0.0, -68, -53, -54, -65, -68, -58]
[-1560.0, 0.0, -68, -53, -53, -65, -69, -57]
[-1560.0, 0.0, -68, -54, -54, -63, -68, -57]
[-1560.0, 0.0, -61, -49, -52, -70, -60, -62]
[-1560.0, 0.0, -58, -52, -45, -67, -59, -63]
[-1560.0, 0.0, -58, -58, -51, -67, -58, -66]
[-1560.0, 0.0, -61, -53, -42, -62, -61, -56]
[-1560.0, 0.0, -65, -49, -50, -68, -59, -54]
[-1560.0, 0.0, -62, -49, -49, -70, -61, -57]
[-1560.0, 0.0, -63, -48, -48, -67, -59, -59]
[-1560.0, 0.0, -63, -46, -45, -66, -58, -59]
[-1560.0, 0.0, -61, -47, -44, -65, -59, -60]
[-1560.0, 0.0, -60, -47, -44, -65, -59, -61]
[-1560.0, 0.0, -66, -45, -46, -69, -59, -57]
[-1560.0, 0.0, -69, -45, -49, -72, -60, -59]
[-1560.0, 0.0, -60, -46, -45, -70, -60, -63]
[-1560.0, 0.0, -61, -46, -54, -78, -59, -59]
[-1560.0, 0.0, -63, -45, -49, -71, -58, -59]
[-1560.0, 0.0, -64, -45, -49, -72, -58, -60]
[-1560.0, 0.0, -66, -46, -47, -71, -61, -61]
[-1560.0, 0.0, -65, -45, -47, -71, -59, -61]
[-1560.0, 0.0, -67, -45, -46, -71, -58, -62]
[-1560.0, 0.0, -65, -45, -50, -70, -58, -64]
[-1560.0, 0.0, -62, -45, -45, -68, -59, -63]
[-1560.0, 0.0, -65, -44, -45, -69, -59, -62]
[-1560.0, 0.0, -60, -44, -47, -68, -59, -60]
[-1560.0, 0.0, -60, -44, -45, -66, -59, -60]
[-1560.0, 0.0, -60, -44, -44, -66, -59, -60]
[-1560.0, 0.0, -63, -59, -50, -57, -62, -49]
[-1560.0, 0.0, -64, -56, -50, -58, -62, -49]
[-1560.0, 0.0, -62, -60, -53, -57, -62, -50]
[-1560.0, 0.0, -62, -61, -57, -57, -62, -50]
[-1560.0, 0.0, -61, -59, -58, -59, -64, -51]
[-1560.0, 0.0, -61, -57, -56, -57, -62, -51]
[-1560.0, 0.0, -60, -59, -59, -58, -61, -51]
[-1560.0, 0.0, -61, -58, -66, -57, -61, -52]
[-1560.0, 0.0, -62, -56, -60, -58, -62, -54]
[-1560.0, 0.0, -63, -57, -58, -58, -65, -57]
[-1560.0, 0.0, -62, -57, -59, -57, -63, -55]
[-1560.0, 0.0, -62, -58, -62, -57, -62, -54]
[-1560.0, 0.0, -62, -58, -58, -57, -63, -56]
[-1560.0, 0.0, -63, -57, -58, -57, -63, -56]
[-1560.0, 0.0, -61, -59, -59, -58, -62, -55]
[-1560.0, 0.0, -61, -57, -59, -57, -63, -53]
[-1560.0, 0.0, -62, -57, -58, -57, -64, -55]
[-1560.0, 0.0, -61, -56, -55, -58, -65, -56]
[-1560.0, 0.0, -62, -53, -54, -58, -66, -58]
[-1560.0, 0.0, -64, -52, -52, -58, -67, -60]
[-1560.0, 0.0, -64, -52, -53, -58, -66, -61]
[-1560.0, 0.0, -63, -53, -54, -57, -64, -61]
[-1560.0, 0.0, -61, -54, -54, -57, -64, -58]
[-1560.0, 0.0, -62, -55, -54, -57, -64, -58]
[-1560.0, 0.0, -62, -56, -54, -57, -63, -58]
[-1560.0, 0.0, -64, -56, -41, -66, -72, -56]
[-1560.0, 0.0, -62, -53, -41, -65, -69, -56]
[-1560.0, 0.0, -61, -48, -42, -62, -71, -55]
[-1560.0, 0.0, -65, -50, -43, -64, -68, -53]
[-1560.0, 0.0, -64, -51, -49, -67, -70, -49]
[-1560.0, 0.0, -63, -52, -50, -67, -67, -51]
[-1560.0, 0.0, -62, -52, -50, -66, -68, -50]
[-1560.0, 0.0, -64, -51, -45, -67, -67, -50]
[-1560.0, 0.0, -66, -50, -49, -67, -69, -50]
[-1560.0, 0.0, -67, -51, -50, -65, -69, -51]
[-1560.0, 0.0, -64, -51, -51, -65, -67, -50]
[-1560.0, 0.0, -63, -51, -51, -65, -69, -50]
[-1560.0, 0.0, -65, -51, -50, -65, -68, -51]
[-1560.0, 0.0, -63, -51, -50, -66, -68, -51]
[-1560.0, 0.0, -65, -52, -50, -66, -67, -51]
[-1560.0, 0.0, -63, -52, -50, -66, -67, -50]
[-1560.0, 0.0, -66, -50, -51, -67, -67, -50]
[-1560.0, 0.0, -64, -51, -50, -66, -67, -51]
[-1560.0, 0.0, -65, -51, -49, -67, -67, -51]
[-1560.0, 0.0, -69, -50, -50, -66, -67, -51]
[-1560.0, 0.0, -66, -51, -49, -65, -68, -51]
[-1560.0, 0.0, -65, -51, -53, -62, -66, -49]
[-1560.0, 0.0, -64, -51, -50, -62, -63, -48]
[-1560.0, 0.0, -66, -50, -52, -64, -66, -51]
[-1560.0, 0.0, -66, -50, -50, -65, -66, -53]
[-1680.0, 0.0, -59, -58, -49, -64, -69, -55]
[-1680.0, 0.0, -57, -56, -50, -67, -69, -52]
[-1680.0, 0.0, -60, -55, -51, -69, -69, -54]
[-1680.0, 0.0, -58, -57, -51, -70, -72, -53]
[-1680.0, 0.0, -60, -55, -53, -68, -67, -53]
[-1680.0, 0.0, -61, -55, -55, -69, -66, -53]
[-1680.0, 0.0, -59, -52, -55, -68, -69, -51]
[-1680.0, 0.0, -60, -51, -55, -67, -71, -49]
[-1680.0, 0.0, -58, -50, -55, -69, -68, -49]
[-1680.0, 0.0, -60, -53, -53, -67, -66, -52]
[-1680.0, 0.0, -56, -54, -53, -68, -68, -51]
[-1680.0, 0.0, -55, -53, -53, -70, -66, -50]
[-1680.0, 0.0, -56, -53, -55, -69, -68, -50]
[-1680.0, 0.0, -58, -52, -54, -67, -72, -49]
[-1680.0, 0.0, -59, -53, -53, -67, -70, -50]
[-1680.0, 0.0, -58, -53, -54, -68, -72, -50]
[-1680.0, 0.0, -58, -52, -53, -68, -72, -50]
[-1680.0, 0.0, -58, -53, -53, -67, -71, -51]
[-1680.0, 0.0, -58, -53, -52, -69, -74, -50]
[-1680.0, 0.0, -59, -53, -53, -69, -74, -49]
[-1680.0, 0.0, -58, -53, -54, -68, -73, -50]
[-1680.0, 0.0, -56, -54, -53, -69, -69, -50]
[-1680.0, 0.0, -56, -56, -53, -69, -68, -50]
[-1680.0, 0.0, -58, -56, -53, -69, -66, -51]
[-1680.0, 0.0, -57, -55, -53, -67, -69, -52]
[-1680.0, 0.0, -71, -51, -53, -71, -76, -59]
[-1680.0, 0.0, -66, -50, -52, -72, -76, -59]
[-1680.0, 0.0, -73, -51, -53, -72, -74, -59]
[-1680.0, 0.0, -71, -51, -55, -73, -74, -58]
[-1680.0, 0.0, -73, -51, -55, -74, -75, -58]
[-1680.0, 0.0, -78, -50, -54, -74, -75, -58]
[-1680.0, 0.0, -78, -50, -54, -75, -76, -59]
[-1680.0, 0.0, -69, -49, -55, -73, -76, -57]
[-1680.0, 0.0, -68, -50, -59, -71, -74, -58]
[-1680.0, 0.0, -68, -49, -58, -71, -74, -59]
[-1680.0, 0.0, -69, -50, -58, -73, -73, -58]
[-1680.0, 0.0, -69, -51, -58, -75, -72, -59]
[-1680.0, 0.0, -72, -52, -55, -73, -72, -59]
[-1680.0, 0.0, -74, -51, -57, -74, -73, -59]
[-1680.0, 0.0, -73, -50, -55, -73, -74, -59]
[-1680.0, 0.0, -72, -50, -54, -72, -75, -59]
[-1680.0, 0.0, -72, -49, -55, -73, -74, -59]
[-1680.0, 0.0, -72, -50, -56, -72, -73, -59]
[-1680.0, 0.0, -71, -50, -55, -72, -74, -59]
[-1680.0, 0.0, -72, -50, -56, -72, -74, -59]
[-1680.0, 0.0, -74, -50, -55, -73, -74, -58]
[-1680.0, 0.0, -74, -51, -54, -73, -73, -59]
[-1680.0, 0.0, -73, -51, -55, -73, -73, -59]
[-1680.0, 0.0, -72, -51, -55, -72, -73, -59]
[-1680.0, 0.0, -70, -50, -55, -72, -74, -59]
[-1680.0, 0.0, -67, -54, -54, -71, -73, -52]
[-1680.0, 0.0, -65, -52, -55, -72, -71, -54]
[-1680.0, 0.0, -67, -59, -52, -73, -79, -53]
[-1680.0, 0.0, -67, -62, -61, -73, -73, -51]
[-1680.0, 0.0, -67, -56, -56, -71, -79, -50]
[-1680.0, 0.0, -64, -55, -57, -69, -73, -50]
[-1680.0, 0.0, -66, -58, -56, -70, -73, -51]
[-1680.0, 0.0, -65, -58, -55, -69, -75, -51]
[-1680.0, 0.0, -66, -60, -56, -68, -75, -50]
[-1680.0, 0.0, -62, -54, -55, -70, -75, -49]
[-1680.0, 0.0, -64, -56, -57, -67, -75, -49]
[-1680.0, 0.0, -64, -59, -57, -71, -72, -51]
[-1680.0, 0.0, -63, -60, -55, -72, -72, -51]
[-1680.0, 0.0, -63, -57, -55, -71, -74, -51]
[-1680.0, 0.0, -67, -54, -51, -68, -73, -49]
[-1680.0, 0.0, -71, -59, -50, -70, -68, -47]
[-1680.0, 0.0, -70, -60, -57, -71, -73, -51]
[-1680.0, 0.0, -66, -59, -64, -75, -71, -55]
[-1680.0, 0.0, -67, -57, -58, -74, -72, -53]
[-1680.0, 0.0, -68, -57, -59, -73, -70, -52]
[-1680.0, 0.0, -66, -56, -58, -74, -71, -53]
[-1680.0, 0.0, -66, -56, -58, -72, -69, -52]
[-1680.0, 0.0, -62, -61, -55, -73, -74, -58]
[-1680.0, 0.0, -65, -62, -51, -73, -70, -50]
[-1680.0, 0.0, -67, -64, -52, -78, -74, -50]
[-1680.0, 0.0, -70, -56, -56, -71, -70, -58]
[-1680.0, 0.0, -64, -66, -54, -67, -68, -54]
[-1680.0, 0.0, -72, -58, -60, -74, -74, -55]
[-1680.0, 0.0, -73, -60, -67, -70, -73, -58]
[-1680.0, 0.0, -72, -62, -62, -71, -77, -60]
[-1680.0, 0.0, -75, -64, -60, -73, -75, -59]
[-1680.0, 0.0, -72, -62, -63, -72, -79, -59]
[-1680.0, 0.0, -73, -64, -59, -74, -77, -58]
[-1680.0, 0.0, -70, -60, -59, -73, -76, -59]
[-1680.0, 0.0, -72, -58, -57, -72, -80, -58]
[-1680.0, 0.0, -71, -60, -64, -71, -77, -60]
[-1680.0, 0.0, -72, -60, -58, -74, -76, -55]
[-1680.0, 0.0, -65, -60, -57, -67, -76, -53]
[-1680.0, 0.0, -66, -58, -56, -66, -76, -51]
[-1680.0, 0.0, -69, -68, -58, -69, -70, -55]
[-1680.0, 0.0, -72, -56, -59, -69, -74, -59]
[-1680.0, 0.0, -71, -60, -60, -70, -72, -58]
[-1680.0, 0.0, -70, -60, -60, -70, -72, -60]
[-1680.0, 0.0, -70, -62, -62, -70, -71, -60]
[-1680.0, 0.0, -70, -61, -58, -69, -72, -59]
[-1680.0, 0.0, -69, -59, -58, -69, -73, -59]
[-1680.0, 0.0, -70, -61, -58, -69, -73, -60]
[-1680.0, 0.0, -70, -56, -54, -68, -75, -61]
[-1680.0, 0.0, -70, -57, -53, -69, -76, -60]
[-1680.0, 0.0, -70, -57, -55, -70, -75, -59]
[-1800.0, 0.0, -60, -53, -46, -72, -72, -53]
[-1800.0, 0.0, -73, -52, -48, -73, -67, -60]
[-1800.0, 0.0, -66, -52, -48, -70, -75, -54]
[-1800.0, 0.0, -63, -53, -52, -74, -69, -51]
[-1800.0, 0.0, -67, -55, -54, -67, -69, -51]
[-1800.0, 0.0, -63, -55, -53, -70, -73, -51]
[-1800.0, 0.0, -66, -53, -51, -69, -72, -51]
[-1800.0, 0.0, -63, -57, -49, -69, -68, -58]
[-1800.0, 0.0, -68, -54, -48, -71, -72, -56]
[-1800.0, 0.0, -66, -53, -47, -69, -71, -53]
[-1800.0, 0.0, -69, -53, -50, -72, -73, -52]
[-1800.0, 0.0, -63, -54, -47, -68, -73, -52]
[-1800.0, 0.0, -66, -55, -49, -69, -66, -53]
[-1800.0, 0.0, -69, -60, -47, -69, -68, -53]
[-1800.0, 0.0, -69, -57, -50, -71, -67, -54]
[-1800.0, 0.0, -66, -55, -50, -72, -68, -54]
[-1800.0, 0.0, -68, -55, -48, -71, -66, -53]
[-1800.0, 0.0, -65, -55, -47, -70, -67, -52]
[-1800.0, 0.0, -62, -56, -48, -73, -70, -52]
[-1800.0, 0.0, -68, -53, -48, -75, -70, -53]
[-1800.0, 0.0, -67, -53, -47, -73, -71, -54]
[-1800.0, 0.0, -71, -53, -46, -70, -70, -55]
[-1800.0, 0.0, -68, -54, -49, -75, -69, -58]
[-1800.0, 0.0, -59, -54, -48, -68, -70, -59]
[-1800.0, 0.0, -59, -53, -45, -66, -75, -55]
[-1800.0, 0.0, -58, -53, -49, -68, -61, -56]
[-1800.0, 0.0, -59, -52, -49, -66, -61, -57]
[-1800.0, 0.0, -58, -56, -53, -67, -60, -55]
[-1800.0, 0.0, -57, -59, -52, -72, -61, -52]
[-1800.0, 0.0, -61, -49, -49, -68, -67, -63]
[-1800.0, 0.0, -61, -49, -46, -68, -66, -62]
[-1800.0, 0.0, -65, -52, -47, -71, -68, -56]
[-1800.0, 0.0, -64, -55, -45, -69, -69, -55]
[-1800.0, 0.0, -61, -54, -52, -72, -64, -58]
[-1800.0, 0.0, -62, -56, -60, -74, -66, -60]
[-1800.0, 0.0, -64, -61, -53, -73, -67, -61]
[-1800.0, 0.0, -60, -55, -54, -71, -67, -58]
[-1800.0, 0.0, -61, -55, -55, -73, -64, -57]
[-1800.0, 0.0, -61, -53, -54, -74, -65, -56]
[-1800.0, 0.0, -62, -53, -54, -74, -64, -57]
[-1800.0, 0.0, -61, -55, -54, -73, -63, -55]
[-1800.0, 0.0, -60, -55, -54, -72, -63, -54]
[-1800.0, 0.0, -61, -54, -53, -72, -63, -55]
[-1800.0, 0.0, -59, -55, -55, -71, -62, -54]
[-1800.0, 0.0, -60, -56, -53, -71, -62, -54]
[-1800.0, 0.0, -60, -55, -53, -70, -62, -54]
[-1800.0, 0.0, -60, -55, -53, -69, -62, -55]
[-1800.0, 0.0, -60, -56, -54, -69, -62, -55]
[-1800.0, 0.0, -59, -56, -54, -70, -62, -55]
[-1800.0, 0.0, -60, -56, -54, -70, -61, -55]
[-1800.0, 0.0, -63, -42, -49, -61, -64, -45]
[-1800.0, 0.0, -64, -42, -50, -62, -63, -45]
[-1800.0, 0.0, -61, -43, -50, -61, -62, -45]
[-1800.0, 0.0, -67, -45, -50, -63, -61, -44]
[-1800.0, 0.0, -63, -45, -50, -66, -59, -44]
[-1800.0, 0.0, -65, -44, -50, -64, -60, -45]
[-1800.0, 0.0, -66, -43, -50, -63, -59, -45]
[-1800.0, 0.0, -65, -43, -50, -62, -60, -45]
[-1800.0, 0.0, -66, -42, -50, -62, -60, -45]
[-1800.0, 0.0, -65, -43, -50, -62, -59, -45]
[-1800.0, 0.0, -65, -43, -50, -62, -59, -45]
[-1800.0, 0.0, -66, -44, -49, -63, -60, -44]
[-1800.0, 0.0, -66, -43, -52, -65, -59, -44]
[-1800.0, 0.0, -66, -44, -50, -65, -60, -44]
[-1800.0, 0.0, -67, -43, -51, -65, -59, -44]
[-1800.0, 0.0, -66, -45, -51, -65, -59, -44]
[-1800.0, 0.0, -62, -43, -51, -65, -60, -44]
[-1800.0, 0.0, -66, -44, -50, -64, -59, -44]
[-1800.0, 0.0, -66, -44, -50, -63, -59, -45]
[-1800.0, 0.0, -65, -44, -50, -62, -60, -44]
[-1800.0, 0.0, -66, -44, -50, -65, -59, -44]
[-1800.0, 0.0, -66, -44, -49, -65, -59, -44]
[-1800.0, 0.0, -66, -44, -51, -66, -60, -44]
[-1800.0, 0.0, -67, -44, -51, -64, -60, -45]
[-1800.0, 0.0, -66, -44, -51, -65, -59, -44]
[-1800.0, 0.0, -57, -59, -45, -68, -70, -53]
[-1800.0, 0.0, -58, -60, -45, -66, -71, -55]
[-1800.0, 0.0, -62, -50, -49, -72, -69, -59]
[-1800.0, 0.0, -60, -48, -45, -69, -72, -62]
[-1800.0, 0.0, -59, -50, -45, -69, -71, -60]
[-1800.0, 0.0, -59, -49, -45, -72, -67, -62]
[-1800.0, 0.0, -61, -46, -45, -69, -68, -67]
[-1800.0, 0.0, -58, -47, -49, -69, -72, -58]
[-1800.0, 0.0, -59, -48, -45, -72, -68, -70]
[-1800.0, 0.0, -61, -48, -45, -72, -67, -68]
[-1800.0, 0.0, -64, -50, -47, -73, -69, -74]
[-1800.0, 0.0, -70, -54, -49, -73, -70, -71]
[-1800.0, 0.0, -68, -53, -48, -71, -71, -61]
[-1800.0, 0.0, -68, -56, -47, -72, -70, -67]
[-1800.0, 0.0, -69, -53, -48, -72, -71, -65]
[-1800.0, 0.0, -68, -56, -49, -69, -74, -54]
[-1800.0, 0.0, -70, -56, -50, -67, -73, -54]
[-1800.0, 0.0, -67, -54, -47, -67, -74, -54]
[-1800.0, 0.0, -65, -53, -46, -70, -71, -56]
[-1800.0, 0.0, -65, -52, -46, -66, -72, -57]
[-1800.0, 0.0, -63, -53, -47, -67, -72, -57]
[-1800.0, 0.0, -61, -54, -49, -70, -69, -55]
[-1800.0, 0.0, -61, -52, -47, -71, -70, -56]
[-1800.0, 0.0, -61, -53, -47, -68, -71, -57]
[-1800.0, 0.0, -61, -53, -48, -69, -73, -55]
[-1880.0, 0.0, -63, -58, -55, -64, -69, -57]
[-1880.0, 0.0, -59, -59, -58, -63, -70, -52]
[-1880.0, 0.0, -53, -61, -58, -62, -67, -51]
[-1880.0, 0.0, -53, -61, -54, -61, -67, -52]
[-1880.0, 0.0, -55, -60, -53, -60, -67, -49]
[-1880.0, 0.0, -55, -63, -55, -60, -66, -49]
[-1880.0, 0.0, -57, -63, -55, -60, -68, -49]
[-1880.0, 0.0, -56, -60, -55, -60, -70, -49]
[-1880.0, 0.0, -60, -63, -58, -63, -73, -49]
[-1880.0, 0.0, -58, -60, -56, -62, -70, -49]
[-1880.0, 0.0, -57, -59, -57, -63, -68, -49]
[-1880.0, 0.0, -60, -61, -65, -61, -73, -50]
[-1880.0, 0.0, -57, -60, -63, -63, -75, -53]
[-1880.0, 0.0, -58, -62, -64, -63, -76, -52]
[-1880.0, 0.0, -57, -63, -61, -62, -77, -50]
[-1880.0, 0.0, -59, -65, -63, -64, -77, -51]
[-1880.0, 0.0, -59, -64, -61, -63, -76, -50]
[-1880.0, 0.0, -58, -60, -63, -63, -79, -51]
[-1880.0, 0.0, -58, -63, -61, -61, -77, -51]
[-1880.0, 0.0, -58, -61, -61, -62, -76, -51]
[-1880.0, 0.0, -58, -60, -63, -62, -76, -51]
[-1880.0, 0.0, -59, -61, -67, -64, -75, -51]
[-1880.0, 0.0, -58, -61, -65, -64, -77, -52]
[-1880.0, 0.0, -58, -59, -66, -64, -73, -53]
[-1880.0, 0.0, -58, -59, -63, -66, -72, -54]
[-1880.0, 0.0, -62, -50, -49, -70, -66, -54]
[-1880.0, 0.0, -64, -51, -52, -71, -68, -53]
[-1880.0, 0.0, -64, -51, -51, -70, -66, -54]
[-1880.0, 0.0, -65, -52, -51, -73, -66, -53]
[-1880.0, 0.0, -70, -54, -52, -73, -71, -53]
[-1880.0, 0.0, -70, -52, -50, -72, -71, -56]
[-1880.0, 0.0, -69, -51, -49, -73, -71, -56]
[-1880.0, 0.0, -68, -51, -48, -73, -70, -55]
[-1880.0, 0.0, -66, -51, -50, -72, -69, -56]
[-1880.0, 0.0, -66, -53, -50, -73, -70, -58]
[-1880.0, 0.0, -76, -53, -50, -77, -66, -56]
[-1880.0, 0.0, -76, -53, -51, -79, -66, -56]
[-1880.0, 0.0, -67, -53, -49, -78, -67, -56]
[-1880.0, 0.0, -72, -51, -48, -73, -67, -60]
[-1880.0, 0.0, -74, -51, -49, -72, -68, -59]
[-1880.0, 0.0, -69, -51, -53, -70, -72, -55]
[-1880.0, 0.0, -65, -51, -55, -70, -75, -53]
[-1880.0, 0.0, -66, -45, -56, -68, -72, -54]
[-1880.0, 0.0, -67, -52, -52, -74, -72, -56]
[-1880.0, 0.0, -61, -55, -55, -78, -67, -55]
[-1880.0, 0.0, -66, -52, -54, -81, -66, -55]
[-1880.0, 0.0, -66, -51, -52, -82, -66, -54]
[-1880.0, 0.0, -68, -49, -52, -82, -66, -55]
[-1880.0, 0.0, -70, -51, -52, -81, -67, -55]
[-1880.0, 0.0, -74, -51, -51, -81, -68, -55]
[-1880.0, 0.0, -69, -54, -53, -70, -67, -53]
[-1880.0, 0.0, -63, -51, -54, -68, -62, -54]
[-1880.0, 0.0, -62, -48, -53, -64, -66, -55]
[-1880.0, 0.0, -64, -49, -53, -65, -67, -53]
[-1880.0, 0.0, -64, -44, -54, -64, -68, -53]
[-1880.0, 0.0, -63, -44, -55, -64, -68, -52]
[-1880.0, 0.0, -63, -45, -57, -64, -66, -54]
[-1880.0, 0.0, -62, -45, -55, -63, -65, -54]
[-1880.0, 0.0, -63, -44, -55, -63, -66, -55]
[-1880.0, 0.0, -63, -45, -53, -63, -66, -56]
[-1880.0, 0.0, -63, -44, -53, -64, -67, -56]
[-1880.0, 0.0, -64, -44, -54, -64, -66, -55]
[-1880.0, 0.0, -64, -44, -53, -64, -68, -54]
[-1880.0, 0.0, -64, -45, -53, -64, -67, -55]
[-1880.0, 0.0, -65, -44, -53, -63, -68, -55]
[-1880.0, 0.0, -64, -45, -53, -62, -66, -56]
[-1880.0, 0.0, -65, -44, -53, -64, -67, -57]
[-1880.0, 0.0, -64, -45, -52, -63, -66, -57]
[-1880.0, 0.0, -65, -44, -52, -63, -65, -56]
[-1880.0, 0.0, -64, -45, -54, -63, -65, -57]
[-1880.0, 0.0, -66, -45, -53, -63, -66, -57]
[-1880.0, 0.0, -65, -45, -52, -64, -68, -56]
[-1880.0, 0.0, -65, -44, -53, -64, -67, -56]
[-1880.0, 0.0, -65, -44, -54, -65, -66, -59]
[-1880.0, 0.0, -65, -45, -53, -64, -68, -56]
[-1880.0, 0.0, -72, -50, -45, -65, -61, -52]
[-1880.0, 0.0, -66, -50, -45, -68, -65, -51]
[-1880.0, 0.0, -66, -52, -45, -73, -66, -49]
[-1880.0, 0.0, -60, -53, -47, -76, -66, -52]
[-1880.0, 0.0, -64, -51, -48, -72, -70, -49]
[-1880.0, 0.0, -66, -51, -51, -73, -69, -49]
[-1880.0, 0.0, -66, -51, -51, -73, -69, -49]
[-1880.0, 0.0, -66, -53, -56, -74, -66, -50]
[-1880.0, 0.0, -62, -51, -46, -68, -64, -49]
[-1880.0, 0.0, -61, -51, -48, -66, -61, -52]
[-1880.0, 0.0, -65, -49, -44, -70, -65, -48]
[-1880.0, 0.0, -66, -50, -49, -69, -69, -49]
[-1880.0, 0.0, -60, -50, -52, -65, -64, -51]
[-1880.0, 0.0, -66, -53, -52, -71, -69, -49]
[-1880.0, 0.0, -59, -52, -51, -71, -67, -51]
[-1880.0, 0.0, -61, -51, -55, -69, -63, -52]
[-1880.0, 0.0, -61, -51, -56, -69, -63, -51]
[-1880.0, 0.0, -59, -49, -60, -71, -65, -54]
[-1880.0, 0.0, -60, -49, -60, -70, -65, -53]
[-1880.0, 0.0, -60, -50, -55, -70, -67, -52]
[-1880.0, 0.0, -60, -50, -54, -70, -67, -51]
[-1880.0, 0.0, -60, -49, -55, -68, -67, -51]
[-1880.0, 0.0, -61, -50, -50, -69, -67, -51]
[-1880.0, 0.0, -61, -51, -51, -69, -67, -51]
[-1880.0, 0.0, -61, -51, -52, -68, -68, -50]
[-60.0, -210.0, -66, -59, -59, -48, -53, -42]
[-60.0, -210.0, -64, -58, -58, -48, -54, -40]
[-60.0, -210.0, -61, -59, -57, -48, -55, -40]
[-60.0, -210.0, -64, -58, -57, -48, -53, -44]
[-60.0, -210.0, -61, -58, -58, -51, -51, -44]
[-60.0, -210.0, -61, -55, -61, -48, -53, -40]
[-60.0, -210.0, -57, -58, -61, -48, -52, -49]
[-60.0, -210.0, -58, -61, -57, -51, -51, -45]
[-60.0, -210.0, -58, -60, -54, -52, -50, -45]
[-60.0, -210.0, -60, -59, -59, -50, -52, -50]
[-60.0, -210.0, -61, -59, -55, -50, -50, -46]
[-60.0, -210.0, -57, -63, -59, -49, -52, -45]
[-60.0, -210.0, -61, -61, -56, -49, -50, -45]
[-60.0, -210.0, -61, -62, -54, -50, -49, -45]
[-60.0, -210.0, -61, -61, -56, -49, -51, -43]
[-60.0, -210.0, -60, -61, -56, -49, -51, -45]
[-60.0, -210.0, -60, -61, -58, -48, -51, -46]
[-60.0, -210.0, -60, -63, -57, -48, -50, -48]
